plot,year,range,column,type,rep,treatment,species,accession,date,mean_tgi,median_tgi,q1_tgi,q3_tgi,var_tgi,sd_tgi
5926,2021,59,26,experimental,2,WL,sorghum bicolor,AZ21-BTx642-138,07-16-2021,14.146514108896467,9.149999999999991,2.960000000000008,23.83,174.82140190567202,13.222004458692034
5927,2021,59,27,experimental,2,WL,sorghum bicolor,AZ21-BTx642-84,07-16-2021,12.764697754524224,6.840000000000003,2.719999999999999,21.609999999999996,158.40745032649403,12.586002158211082
5928,2021,59,28,check,2,WL,sorghum bicolor,BTx642,07-16-2021,14.828316325922396,10.760000000000005,3.5900000000000034,24.320000000000007,170.67892988324846,13.064414639900574
5929,2021,59,29,experimental,2,WL,sorghum bicolor,AZ21-BTx642-86,07-16-2021,13.751871669520135,9.660000000000004,3.2700000000000014,22.289999999999992,154.5091844029569,12.430172340034424
5930,2021,59,30,experimental,2,WL,sorghum bicolor,AZ21-BTx642-117,07-16-2021,12.973233333092544,7.440000000000001,2.2299999999999898,21.540000000000006,178.34553960226322,13.354607429732377
5931,2021,59,31,experimental,2,WL,sorghum bicolor,AZ21-BTx642-128,07-16-2021,12.75972882759965,8.369999999999997,3.3299999999999983,20.830000000000005,133.96394015158978,11.574279249767123
5932,2021,59,32,border,,WL,sorghum bicolor,BTx642,07-16-2021,15.940618097760543,12.93,4.670000000000002,26.270000000000003,155.36271485372507,12.464458064983214
6001,2021,60,01,border,,WL,sorghum bicolor,BTx642,07-16-2021,16.90896596289773,14.079999999999991,5.549999999999997,26.830000000000002,163.632298164475,12.791884074071145
6002,2021,60,02,experimental,1,WL,sorghum bicolor,AZ21-BTx642-209,07-16-2021,5.894036904090894,5.549999999999997,4.109999999999999,6.769999999999996,18.621854946100193,4.315304733862974
6003,2021,60,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-107,07-16-2021,13.414452221111267,8.620000000000005,5.98,18.47,138.0362329707567,11.748882200905612
6004,2021,60,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-141,07-16-2021,17.894387569912112,13.449999999999989,7.059999999999988,27.86,187.60586830601605,13.696929156055967
6005,2021,60,05,experimental,1,WL,sorghum bicolor,AZ21-BTx642-178,07-16-2021,15.33905424083266,9.889999999999986,4.670000000000002,24.554999999999993,182.84461059070242,13.522004680915563
6006,2021,60,06,experimental,1,WL,sorghum bicolor,AZ21-BTx642-184,07-16-2021,14.507717854170588,8.11,3.450000000000003,23.709999999999994,205.6199808369941,14.339455388437669
6007,2021,60,07,experimental,1,WL,sorghum bicolor,AZ21-BTx642-44,07-16-2021,4.359737359097316,3.1300000000000097,1.8900000000000006,5.280000000000001,19.76834868745273,4.446161118026733
6008,2021,60,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-240,07-16-2021,13.000057483887906,7.840000000000003,4.840000000000003,18.590000000000003,140.36165177558888,11.847432286178675
6009,2021,60,09,check,1,WL,sorghum bicolor,BTx642,07-16-2021,15.108484830903297,9.930000000000007,5.689999999999998,23.200000000000003,163.25897840188438,12.777283686366378
6010,2021,60,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-24,07-16-2021,14.580857364277849,8.469999999999999,5.1299999999999955,22.220000000000006,172.85775954088663,13.147538155140932
6011,2021,60,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-45,07-16-2021,12.053366084983711,6.689999999999998,4.519999999999996,16.19999999999999,137.9008568958222,11.743119555544949
6012,2021,60,12,experimental,1,WL,sorghum bicolor,AZ21-BTx642-162,07-16-2021,17.555698372454405,13.030000000000001,6.469999999999999,27.460000000000008,183.1203560593984,13.532197015244732
6013,2021,60,13,experimental,1,WL,sorghum bicolor,AZ21-BTx642-173,07-16-2021,14.510640499241807,8.299999999999997,5.180000000000007,23.05000000000001,163.4792692468236,12.7859011902495
6014,2021,60,14,experimental,1,WL,sorghum bicolor,AZ21-BTx642-129,07-16-2021,14.531911871447555,8.91000000000001,5.739999999999995,22.50999999999999,144.91395751882715,12.038021329056829
6015,2021,60,15,experimental,1,WL,sorghum bicolor,AZ21-BTx642-137,07-16-2021,14.704547450712601,8.86,4.739999999999995,22.949999999999996,173.44752528557126,13.169947808764135
6016,2021,60,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-37,07-16-2021,13.214703488578428,7.539999999999992,4.689999999999998,19.22,151.71489958824296,12.317260230596858
6017,2021,60,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-115,07-16-2021,12.17623899140281,7.539999999999992,2.5200000000000102,19.22,146.0484636475906,12.085051247205806
6018,2021,60,18,experimental,2,WL,sorghum bicolor,AZ21-BTx642-224,07-16-2021,11.85983131372078,6.8799999999999955,2.4400000000000013,19.339999999999996,143.9361262789151,11.997338299761124
6019,2021,60,19,experimental,2,WL,sorghum bicolor,AZ21-BTx642-130,07-16-2021,13.972718726225413,10.465000000000003,3.319999999999993,23.0,147.28018632116766,12.13590484146805
6020,2021,60,20,experimental,2,WL,sorghum bicolor,AZ21-BTx642-220,07-16-2021,10.396598629128368,4.300000000000011,1.8100000000000023,17.50999999999999,134.06997520472524,11.57885897680446
6021,2021,60,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-133,07-16-2021,12.461581262268357,6.980000000000004,2.8599999999999994,20.710000000000008,147.05808904567215,12.126750968238449
6022,2021,60,22,experimental,2,WL,sorghum bicolor,AZ21-BTx642-135,07-16-2021,11.779773489321379,5.639999999999997,3.0799999999999983,19.11999999999999,141.68401000226825,11.90310925776405
6023,2021,60,23,check,2,WL,sorghum bicolor,BTx642,07-16-2021,12.991078185663333,7.780000000000001,2.740000000000009,21.950000000000003,159.34187242925836,12.623069057454227
6024,2021,60,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-24,07-16-2021,12.374099049820762,6.420000000000002,1.6600000000000001,21.610000000000014,172.8294145640258,13.14646015336546
6025,2021,60,25,experimental,2,WL,sorghum bicolor,AZ21-BTx642-223,07-16-2021,12.607986677098953,6.860000000000014,1.5699999999999932,22.33999999999999,169.8122480264683,13.031202861841585
6026,2021,60,26,experimental,2,WL,sorghum bicolor,AZ21-BTx642-169,07-16-2021,12.183390791300324,6.390000000000001,1.740000000000009,20.89999999999999,166.1931037963798,12.891590429282951
6027,2021,60,27,experimental,2,WL,sorghum bicolor,AZ21-BTx642-250,07-16-2021,12.904416094346164,7.670000000000002,2.3999999999999915,21.10000000000001,168.91080471455192,12.996568959327378
6028,2021,60,28,experimental,2,WL,sorghum bicolor,AZ21-BTx642-225,07-16-2021,14.71404623139559,9.61999999999999,3.739999999999995,24.370000000000005,176.38353333481496,13.280946251484304
6029,2021,60,29,experimental,2,WL,sorghum bicolor,AZ21-BTx642-39,07-16-2021,12.692951159671566,8.010000000000005,2.7900000000000063,20.71,146.62420561955187,12.10884823670492
6030,2021,60,30,experimental,2,WL,sorghum bicolor,AZ21-BTx642-50,07-16-2021,13.487757462103454,7.6200000000000045,3.8599999999999994,21.979999999999997,164.28361834727252,12.817317127514343
6031,2021,60,31,experimental,2,WL,sorghum bicolor,AZ21-BTx642-229,07-16-2021,12.22745066916175,7.230000000000004,4.5,17.660000000000004,125.10046824096118,11.184832061366016
6032,2021,60,32,border,,WL,sorghum bicolor,BTx642,07-16-2021,15.21760676485412,11.490000000000002,5.840000000000003,23.88,135.58989484251012,11.644307400722042
6101,2021,61,01,border,,WL,sorghum bicolor,BTx642,07-16-2021,15.347435609577062,11.010000000000005,6.719999999999999,23.590000000000003,130.44821497985072,11.421392865139117
6102,2021,61,02,experimental,1,WL,sorghum bicolor,AZ21-BTx642-242,07-16-2021,12.435090188777767,8.769999999999996,6.5,16.269999999999996,90.60472662196146,9.51865151279116
6103,2021,61,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-7,07-16-2021,9.82198440439482,7.329999999999998,4.3799999999999955,10.11,91.0830557111546,9.543744323437977
6104,2021,61,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-110,07-16-2021,12.590318923227178,7.5,3.6700000000000017,19.760000000000005,143.7257574616292,11.988567781917455
6105,2021,61,05,experimental,1,WL,sorghum bicolor,AZ21-BTx642-43,07-16-2021,12.080433296694718,6.200000000000003,3.3299999999999983,18.47,152.7353828671939,12.358615734263845
6106,2021,61,06,experimental,1,WL,sorghum bicolor,AZ21-BTx642-33,07-16-2021,14.210211767508335,8.860000000000014,4.060000000000002,23.269999999999996,164.51172799707925,12.826212535159366
6107,2021,61,07,experimental,1,WL,sorghum bicolor,AZ21-BTx642-181,07-16-2021,14.716373534338357,8.790000000000006,4.5,23.539999999999992,182.05564484125563,13.492799740648923
6108,2021,61,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-235,07-16-2021,14.366492729450483,9.400000000000006,5.570000000000007,21.25,149.75773581621044,12.237554323320099
6109,2021,61,09,experimental,1,WL,sorghum bicolor,AZ21-BTx642-147,07-16-2021,13.571337673003468,9.180000000000007,5.079999999999998,19.810000000000002,129.45889828338744,11.378000627675648
6110,2021,61,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-47,07-16-2021,15.106365795592655,9.780000000000001,5.859999999999999,22.709999999999994,158.01995566142,12.570598858503917
6111,2021,61,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-169,07-16-2021,13.862902515019535,9.030000000000001,5.859999999999999,20.22,129.75866779891794,11.391166217684559
6112,2021,61,12,check,1,WL,sorghum bicolor,BTx642,07-16-2021,16.898931789150023,12.030000000000001,7.299999999999983,25.900000000000006,163.80800105141722,12.798749980033879
6113,2021,61,13,experimental,1,WL,sorghum bicolor,AZ21-BTx642-62,07-16-2021,16.036679550129385,10.300000000000008,6.519999999999996,25.320000000000007,168.64359769389694,12.98628498431699
6114,2021,61,14,experimental,1,WL,sorghum bicolor,AZ21-BTx642-59,07-16-2021,15.676860097124463,9.909999999999997,6.079999999999998,24.409999999999997,164.23518218717135,12.815427506999965
6115,2021,61,15,check,1,WL,sorghum bicolor,BTx642,07-16-2021,14.032972872688903,8.620000000000005,5.52000000000001,19.980000000000004,157.06620751900226,12.532605775296782
6116,2021,61,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-149,07-16-2021,13.79510274642834,7.909999999999997,4.3500000000000085,21.34000000000001,167.59684079311887,12.945919851177779
6117,2021,61,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-72,07-16-2021,7.24905148735807,2.6400000000000006,1.25,7.609999999999999,105.7829546481816,10.285084085615518
6118,2021,61,18,experimental,2,WL,sorghum bicolor,AZ21-BTx642-109,07-16-2021,14.484329182837428,10.560000000000002,3.489999999999995,23.659999999999997,163.10256028739113,12.771161274034212
6119,2021,61,19,check,2,WL,sorghum bicolor,BTx642,07-16-2021,15.26919799332582,11.269999999999996,3.4000000000000057,25.580000000000013,179.18087688557046,13.38584614006789
6120,2021,61,20,experimental,2,WL,sorghum bicolor,AZ21-BTx642-185,07-16-2021,13.657829149761472,9.099999999999994,2.25,23.320000000000007,169.58600639356646,13.022519203040803
6121,2021,61,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-176,07-16-2021,15.04583262632776,11.61,3.299999999999997,24.64,171.6672336229176,13.102184307317524
6122,2021,61,22,experimental,2,WL,sorghum bicolor,AZ21-BTx642-142,07-16-2021,13.301809262971268,6.68,2.710000000000001,22.409999999999997,182.36968358031947,13.504431997693182
6123,2021,61,23,experimental,2,WL,sorghum bicolor,AZ21-BTx642-58,07-16-2021,11.038426677770838,4.959999999999994,2.180000000000007,17.195000000000007,149.63257752642374,12.232439557440035
6124,2021,61,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-63,07-16-2021,13.056250196552767,7.369999999999997,2.519999999999996,21.950000000000017,172.70951695137205,13.141899290109176
6125,2021,61,25,experimental,2,WL,sorghum bicolor,AZ21-BTx642-76,07-16-2021,13.737332273905823,7.179999999999993,2.3499999999999943,24.290000000000006,191.51039457871983,13.838728069397122
6126,2021,61,26,experimental,2,WL,sorghum bicolor,AZ21-BTx642-240,07-16-2021,15.581268904774833,10.0,3.280000000000001,26.44,211.10738629806397,14.529534964962368
6127,2021,61,27,experimental,2,WL,sorghum bicolor,AZ21-BTx642-179,07-16-2021,11.954128804186345,6.180000000000007,2.450000000000003,19.559999999999974,158.243551051474,12.579489300105708
6128,2021,61,28,experimental,2,WL,sorghum bicolor,AZ21-BTx642-140,07-16-2021,14.527212867217344,8.789999999999992,4.66,23.03,171.30474387412764,13.0883438170812
6129,2021,61,29,experimental,2,WL,sorghum bicolor,AZ21-BTx642-175,07-16-2021,16.099630917107994,10.620000000000005,4.050000000000001,26.709999999999994,209.64643237316824,14.479172364923633
6130,2021,61,30,experimental,2,WL,sorghum bicolor,AZ21-BTx642-247,07-16-2021,10.872505156493583,6.329999999999998,2.740000000000009,16.10000000000001,120.96648561950217,10.998476513567784
6131,2021,61,31,experimental,2,WL,sorghum bicolor,AZ21-BTx642-31,07-16-2021,12.536155521649352,8.49,4.890000000000001,18.709999999999994,107.5720313626762,10.371693755731327
6132,2021,61,32,border,,WL,sorghum bicolor,BTx642,07-16-2021,15.682999655536543,12.350000000000009,6.1999999999999975,24.590000000000003,133.68483700544354,11.562215921069955
6201,2021,62,01,border,,WL,sorghum bicolor,BTx642,07-16-2021,15.753832591076318,11.440000000000001,6.640000000000001,24.30000000000001,140.25272415775055,11.842834295798896
6202,2021,62,02,experimental,1,WL,sorghum bicolor,AZ21-BTx642-26,07-16-2021,13.084379130237311,9.059999999999988,6.109999999999999,17.790000000000006,115.94159564551885,10.767617918811888
6203,2021,62,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-49,07-16-2021,11.249346279573283,7.5,3.5,15.929999999999993,113.4128702543892,10.649547889670679
6204,2021,62,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-174,07-16-2021,11.497494968542057,6.890000000000001,3.3299999999999983,18.269999999999996,119.50759285571992,10.93195283815842
6205,2021,62,05,experimental,1,WL,sorghum bicolor,AZ21-BTx642-155,07-16-2021,13.5800807954058,7.719999999999999,2.9399999999999977,22.880000000000003,173.11176340634174,13.157194359221943
6206,2021,62,06,experimental,1,WL,sorghum bicolor,AZ21-BTx642-25,07-16-2021,12.673971903012147,7.539999999999999,3.7900000000000063,20.170000000000005,137.00366948447748,11.704856662278162
6207,2021,62,07,check,1,WL,sorghum bicolor,BTx642,07-16-2021,14.571579770563005,8.86,3.3999999999999986,24.269999999999996,182.3059538156471,13.50207220450428
6208,2021,62,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-128,07-16-2021,13.67512886402261,7.840000000000003,3.8400000000000034,22.049999999999997,165.1827300859772,12.852343369439566
6209,2021,62,09,experimental,1,WL,sorghum bicolor,AZ21-BTx642-20,07-16-2021,13.3020092164804,7.049999999999997,3.8400000000000034,19.510000000000005,179.17532896778803,13.385638907717032
6210,2021,62,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-206,07-16-2021,12.911232096710611,8.079999999999998,4.959999999999994,17.71,135.09039814248695,11.622839504290118
6211,2021,62,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-127,07-16-2021,14.38345890508253,9.129999999999995,6.299999999999997,20.440000000000012,141.53791140368494,11.896970681803202
6212,2021,62,12,experimental,1,WL,sorghum bicolor,AZ21-BTx642-106,07-16-2021,14.071660004109066,9.349999999999994,6.25,20.409999999999997,132.1591790981623,11.496050586969522
6213,2021,62,13,experimental,1,WL,sorghum bicolor,AZ21-BTx642-8,07-16-2021,13.339933358956923,7.710000000000008,5.150000000000002,18.78,157.9856822880818,12.569235549073055
6214,2021,62,14,experimental,1,WL,sorghum bicolor,AZ21-BTx642-61,07-16-2021,14.484399243456737,9.179999999999993,5.980000000000004,21.710000000000022,143.802615316921,11.991772817933176
6215,2021,62,15,experimental,1,WL,sorghum bicolor,AZ21-BTx642-119,07-16-2021,13.790087106318927,8.570000000000007,5.570000000000007,20.05000000000001,143.87419443065684,11.99475695588105
6216,2021,62,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-246,07-16-2021,12.8167676161757,6.789999999999992,4.519999999999996,20.17,140.5612685479281,11.855853767145076
6217,2021,62,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-19,07-16-2021,12.558986090142561,6.200000000000003,3.3500000000000085,19.22,168.73807258085185,12.989921962077057
6218,2021,62,18,experimental,2,WL,sorghum bicolor,AZ21-BTx642-190,07-16-2021,13.199610811216546,6.909999999999997,2.960000000000008,20.88000000000001,182.20950934806612,13.49850026292055
6219,2021,62,19,experimental,2,WL,sorghum bicolor,AZ21-BTx642-132,07-16-2021,11.455884921273785,4.790000000000006,2.519999999999996,17.739999999999995,168.56333234197473,12.983194227229859
6220,2021,62,20,experimental,2,WL,sorghum bicolor,AZ21-BTx642-231,07-16-2021,10.751628946258005,4.180000000000007,2.180000000000007,15.560000000000013,172.4314193707774,13.131314457082254
6221,2021,62,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-40,07-16-2021,13.242485855662405,5.6200000000000045,2.6899999999999977,22.66000000000001,200.45685891684002,14.158278811947447
6222,2021,62,22,experimental,2,WL,sorghum bicolor,AZ21-BTx642-25,07-16-2021,10.774343003657135,5.230000000000004,2.9099999999999966,16.05,133.77487107633684,11.566108726634765
6223,2021,62,23,experimental,2,WL,sorghum bicolor,AZ21-BTx642-46,07-16-2021,10.295847718993825,5.52000000000001,2.739999999999995,14.54,119.10242311903093,10.913405660884733
6224,2021,62,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-245,07-16-2021,12.516428865827177,5.910000000000011,2.519999999999996,21.099999999999994,175.21099282897404,13.23672893236747
6225,2021,62,25,experimental,2,WL,sorghum bicolor,AZ21-BTx642-186,07-16-2021,6.211186109955715,2.5700000000000074,1.3499999999999943,5.909999999999997,84.77711455617317,9.207448862533703
6226,2021,62,26,experimental,2,WL,sorghum bicolor,AZ21-BTx642-197,07-16-2021,14.61239713699468,8.569999999999993,3.1299999999999955,24.61,196.09974426453348,14.003561842064807
6227,2021,62,27,experimental,2,WL,sorghum bicolor,AZ21-BTx642-184,07-16-2021,13.908501475277918,8.959999999999994,3.450000000000003,22.340000000000003,165.83562547653494,12.877718178176401
